MovementID,ItemID,WarehouseID,MovementType,Quantity,MovementDate,ProcessedBy,Reference,Notes
MV02116,ITM0002,WH002,ADJUSTMENT,-66,2024-11-09,USER002,ADJ-2116,Found
MV00353,ITM0067,WH003,IN,37,2024-11-10,USER001,REF-353,
MV00974,ITM0059,WH003,OUT,-59,2024-11-10,USER005,REF-974,
MV01712,ITM0052,WH004,ADJUSTMENT,-45,2024-11-10,USER002,ADJ-1712,Damage
MV01815,ITM0045,WH004,ADJUSTMENT,-72,2024-11-10,USER007,ADJ-1815,Damage
MV00198,ITM0079,WH004,ADJUSTMENT,-88,2024-11-11,USER008,ADJ-198,Recount
MV00313,ITM0064,WH003,ADJUSTMENT,-39,2024-11-11,USER005,ADJ-313,Expired
MV00539,ITM0041,WH005,OUT,-39,2024-11-11,USER001,REF-539,
MV00857,ITM0048,WH001,IN,92,2024-11-11,USER005,REF-857,
MV00985,ITM0099,WH003,OUT,-59,2024-11-11,USER004,REF-985,
MV01210,ITM0076,WH004,IN,96,2024-11-11,USER008,REF-1210,
MV01620,ITM0007,WH003,ADJUSTMENT,-76,2024-11-11,USER005,ADJ-1620,Lost
MV01860,ITM0027,WH001,IN,65,2024-11-11,USER004,REF-1860,
MV02269,ITM0062,WH004,IN,93,2024-11-11,USER007,REF-2269,
MV02532,ITM0051,WH002,ADJUSTMENT,-71,2024-11-11,USER008,ADJ-2532,Damage
MV02588,ITM0013,WH005,ADJUSTMENT,-8,2024-11-11,USER008,ADJ-2588,Recount
MV02657,ITM0047,WH004,ADJUSTMENT,-72,2024-11-11,USER002,ADJ-2657,Expired
MV00064,ITM0063,WH005,IN,81,2024-11-12,USER002,REF-64,
MV00110,ITM0075,WH003,IN,566,2024-11-12,USER007,REF-110,
MV00670,ITM0097,WH003,ADJUSTMENT,-26,2024-11-12,USER008,ADJ-670,Expired
MV00801,ITM0059,WH002,ADJUSTMENT,-77,2024-11-12,USER002,ADJ-801,Lost
MV00930,ITM0046,WH001,ADJUSTMENT,-73,2024-11-12,USER007,ADJ-930,Expired
MV01108,ITM0025,WH004,IN,95,2024-11-12,USER003,REF-1108,
MV01197,ITM0067,WH005,IN,85,2024-11-12,USER002,REF-1197,
MV01743,ITM0055,WH002,ADJUSTMENT,-56,2024-11-12,USER008,ADJ-1743,Recount
MV01909,ITM0086,WH004,IN,89,2024-11-12,USER004,REF-1909,
MV01992,ITM0059,WH002,IN,75,2024-11-12,USER003,REF-1992,
MV02233,ITM0035,WH005,IN,2,2024-11-12,USER006,REF-2233,
MV02554,ITM0093,WH004,OUT,-58,2024-11-12,USER005,REF-2554,
MV02882,ITM0006,WH002,OUT,-618,2024-11-12,USER004,REF-2882,
MV00071,ITM0084,WH002,ADJUSTMENT,-51,2024-11-13,USER001,ADJ-71,Lost
MV00381,ITM0059,WH001,ADJUSTMENT,-94,2024-11-13,USER005,ADJ-381,Lost
MV00971,ITM0042,WH002,ADJUSTMENT,-11,2024-11-13,USER008,ADJ-971,Recount
MV01260,ITM0017,WH001,ADJUSTMENT,-75,2024-11-13,USER003,ADJ-1260,Found
MV01285,ITM0017,WH005,IN,35,2024-11-13,USER007,REF-1285,
MV02809,ITM0035,WH005,ADJUSTMENT,-99,2024-11-13,USER003,ADJ-2809,Lost
MV01526,ITM0088,WH002,OUT,-4,2024-11-14,USER005,REF-1526,
MV02625,ITM0071,WH005,OUT,-93,2024-11-14,USER001,REF-2625,
MV02805,ITM0026,WH004,IN,629,2024-11-14,USER006,REF-2805,
MV02907,ITM0017,WH005,ADJUSTMENT,-27,2024-11-14,USER004,ADJ-2907,Damage
MV00510,ITM0094,WH005,OUT,-57,2024-11-15,USER002,REF-510,
MV00892,ITM0084,WH004,IN,86,2024-11-15,USER005,REF-892,
MV00912,ITM0023,WH004,OUT,-31,2024-11-15,USER004,REF-912,
MV01053,ITM0073,WH004,OUT,-84,2024-11-15,USER004,REF-1053,
MV01290,ITM0034,WH005,ADJUSTMENT,-8,2024-11-15,USER006,ADJ-1290,Recount
MV01810,ITM0046,WH002,ADJUSTMENT,-59,2024-11-15,USER002,ADJ-1810,Lost
MV02067,ITM0093,WH005,OUT,-59,2024-11-15,USER007,REF-2067,
MV02174,ITM0081,WH003,ADJUSTMENT,-85,2024-11-15,USER007,ADJ-2174,Damage
MV02506,ITM0081,WH001,IN,55,2024-11-15,USER006,REF-2506,
MV02739,ITM0060,WH003,ADJUSTMENT,-15,2024-11-15,USER003,ADJ-2739,Found
MV00571,ITM0070,WH002,OUT,-27,2024-11-16,USER008,REF-571,
MV00643,ITM0081,WH003,ADJUSTMENT,-41,2024-11-16,USER002,ADJ-643,Damage
MV00694,ITM0088,WH005,IN,64,2024-11-16,USER003,REF-694,
MV00771,ITM0098,WH004,ADJUSTMENT,-69,2024-11-16,USER001,ADJ-771,Damage
MV00845,ITM0015,WH004,ADJUSTMENT,-55,2024-11-16,USER002,ADJ-845,Found
MV00920,ITM0057,WH003,OUT,-76,2024-11-16,USER006,REF-920,
MV01005,ITM0017,WH002,OUT,-363,2024-11-16,USER008,REF-1005,
MV01289,ITM0072,WH004,OUT,-71,2024-11-16,USER001,REF-1289,
MV01496,ITM0040,WH001,ADJUSTMENT,-97,2024-11-16,USER008,ADJ-1496,Lost
MV01561,ITM0026,WH004,ADJUSTMENT,-16,2024-11-16,USER008,ADJ-1561,Damage
MV01683,ITM0007,WH005,IN,9,2024-11-16,USER005,REF-1683,
MV02339,ITM0007,WH005,ADJUSTMENT,-65,2024-11-16,USER002,ADJ-2339,Damage
MV00239,ITM0001,WH005,ADJUSTMENT,-86,2024-11-17,USER002,ADJ-239,Damage
MV00277,ITM0061,WH002,IN,99,2024-11-17,USER005,REF-277,
MV00324,ITM0006,WH001,OUT,-67,2024-11-17,USER005,REF-324,
MV00744,ITM0075,WH003,OUT,-59,2024-11-17,USER008,REF-744,
MV00958,ITM0014,WH001,ADJUSTMENT,-53,2024-11-17,USER008,ADJ-958,Recount
MV00995,ITM0086,WH002,OUT,-60,2024-11-17,USER001,REF-995,
MV01817,ITM0076,WH005,OUT,-85,2024-11-17,USER003,REF-1817,
MV02085,ITM0084,WH001,IN,86,2024-11-17,USER006,REF-2085,
MV02127,ITM0072,WH003,ADJUSTMENT,-55,2024-11-17,USER008,ADJ-2127,Lost
MV02526,ITM0046,WH002,ADJUSTMENT,-34,2024-11-17,USER006,ADJ-2526,Recount
MV02802,ITM0011,WH001,OUT,-61,2024-11-17,USER002,REF-2802,
MV02915,ITM0051,WH002,IN,3,2024-11-17,USER003,REF-2915,
MV00009,ITM0084,WH002,OUT,-4,2024-11-18,USER003,REF-9,
MV00235,ITM0002,WH003,IN,66,2024-11-18,USER001,REF-235,
MV00340,ITM0035,WH002,OUT,-16,2024-11-18,USER006,REF-340,
MV00354,ITM0074,WH002,ADJUSTMENT,-35,2024-11-18,USER001,ADJ-354,Expired
MV00590,ITM0055,WH004,ADJUSTMENT,-91,2024-11-18,USER002,ADJ-590,Lost
MV01120,ITM0026,WH004,ADJUSTMENT,-99,2024-11-18,USER003,ADJ-1120,Recount
MV01511,ITM0059,WH002,OUT,-79,2024-11-18,USER003,REF-1511,
MV01831,ITM0059,WH002,OUT,-69,2024-11-18,USER005,REF-1831,
MV01885,ITM0025,WH004,OUT,-58,2024-11-18,USER007,REF-1885,
MV01961,ITM0028,WH005,IN,66,2024-11-18,USER005,REF-1961,
MV02044,ITM0016,WH001,ADJUSTMENT,-85,2024-11-18,USER001,ADJ-2044,Recount
MV02050,ITM0039,WH005,ADJUSTMENT,-84,2024-11-18,USER002,ADJ-2050,Lost
MV02105,ITM0003,WH001,OUT,-54,2024-11-18,USER007,REF-2105,
MV02272,ITM0047,WH004,IN,14,2024-11-18,USER004,REF-2272,
MV02298,ITM0076,WH002,IN,98,2024-11-18,USER005,REF-2298,
MV02851,ITM0029,WH001,ADJUSTMENT,-59,2024-11-18,USER001,ADJ-2851,Lost
MV00356,ITM0085,WH002,OUT,-62,2024-11-19,USER008,REF-356,
MV00364,ITM0094,WH003,OUT,-89,2024-11-19,USER007,REF-364,
MV00874,ITM0055,WH003,IN,64,2024-11-19,USER007,REF-874,
MV00942,ITM0010,WH003,IN,49,2024-11-19,USER004,REF-942,
MV01191,ITM0067,WH002,ADJUSTMENT,-17,2024-11-19,USER004,ADJ-1191,Lost
MV01218,ITM0072,WH002,IN,53,2024-11-19,USER006,REF-1218,
MV02300,ITM0096,WH001,ADJUSTMENT,-83,2024-11-19,USER007,ADJ-2300,Found
MV02402,ITM0057,WH004,OUT,-86,2024-11-19,USER005,REF-2402,
MV02706,ITM0047,WH005,OUT,-85,2024-11-19,USER004,REF-2706,
MV02903,ITM0088,WH004,ADJUSTMENT,-46,2024-11-19,USER002,ADJ-2903,Damage
MV00042,ITM0057,WH004,ADJUSTMENT,-41,2024-11-20,USER007,ADJ-42,Expired
MV00213,ITM0064,WH004,ADJUSTMENT,-46,2024-11-20,USER004,ADJ-213,Lost
MV00367,ITM0020,WH002,IN,33,2024-11-20,USER004,REF-367,
MV00463,ITM0093,WH002,OUT,-92,2024-11-20,USER002,REF-463,
MV00647,ITM0093,WH005,IN,31,2024-11-20,USER007,REF-647,
MV01249,ITM0045,WH003,ADJUSTMENT,-75,2024-11-20,USER004,ADJ-1249,Lost
MV01487,ITM0043,WH002,IN,27,2024-11-20,USER004,REF-1487,
MV01508,ITM0012,WH003,IN,29,2024-11-20,USER002,REF-1508,
MV01739,ITM0055,WH005,IN,88,2024-11-20,USER008,REF-1739,
MV01777,ITM0083,WH005,IN,44,2024-11-20,USER003,REF-1777,
MV01966,ITM0097,WH001,OUT,-70,2024-11-20,USER003,REF-1966,
MV02546,ITM0077,WH004,OUT,-19,2024-11-20,USER002,REF-2546,
MV02700,ITM0036,WH001,IN,17,2024-11-20,USER003,REF-2700,
MV02958,ITM0019,WH003,IN,60,2024-11-20,USER007,REF-2958,
MV00063,ITM0098,WH004,IN,23,2024-11-21,USER003,REF-63,
MV00298,ITM0070,WH002,OUT,-92,2024-11-21,USER002,REF-298,
MV00337,ITM0020,WH004,ADJUSTMENT,-84,2024-11-21,USER003,ADJ-337,Lost
MV00817,ITM0012,WH001,IN,60,2024-11-21,USER004,REF-817,
MV00993,ITM0031,WH003,ADJUSTMENT,-73,2024-11-21,USER001,ADJ-993,Damage
MV01350,ITM0003,WH001,OUT,-31,2024-11-21,USER001,REF-1350,
MV01594,ITM0062,WH002,IN,90,2024-11-21,USER005,REF-1594,
MV02078,ITM0038,WH001,IN,55,2024-11-21,USER001,REF-2078,
MV02199,ITM0009,WH003,IN,75,2024-11-21,USER005,REF-2199,
MV02474,ITM0063,WH003,ADJUSTMENT,-18,2024-11-21,USER003,ADJ-2474,Found
MV02771,ITM0048,WH004,ADJUSTMENT,-99,2024-11-21,USER008,ADJ-2771,Recount
MV02959,ITM0049,WH005,ADJUSTMENT,-21,2024-11-21,USER008,ADJ-2959,Recount
MV00048,ITM0037,WH002,OUT,-37,2024-11-22,USER008,REF-48,
MV00080,ITM0038,WH004,ADJUSTMENT,-490,2024-11-22,USER002,ADJ-80,Found
MV01072,ITM0017,WH002,ADJUSTMENT,-54,2024-11-22,USER003,ADJ-1072,Found
MV01171,ITM0080,WH004,OUT,-48,2024-11-22,USER008,REF-1171,
MV02082,ITM0079,WH005,ADJUSTMENT,-88,2024-11-22,USER005,ADJ-2082,Found
MV02291,ITM0053,WH003,IN,15,2024-11-22,USER007,REF-2291,
MV02401,ITM0099,WH001,ADJUSTMENT,-87,2024-11-22,USER003,ADJ-2401,Damage
MV02516,ITM0089,WH003,ADJUSTMENT,-67,2024-11-22,USER004,ADJ-2516,Damage
MV02942,ITM0090,WH004,ADJUSTMENT,-82,2024-11-22,USER007,ADJ-2942,Expired
MV00503,ITM0040,WH003,ADJUSTMENT,-49,2024-11-23,USER004,ADJ-503,Damage
MV01230,ITM0078,WH001,OUT,-26,2024-11-23,USER005,REF-1230,
MV02065,ITM0086,WH004,ADJUSTMENT,-32,2024-11-23,USER001,ADJ-2065,Damage
MV02852,ITM0038,WH004,IN,15,2024-11-23,USER004,REF-2852,
MV02883,ITM0033,WH003,IN,72,2024-11-23,USER005,REF-2883,
MV00145,ITM0097,WH001,OUT,-92,2024-11-24,USER007,REF-145,
MV01233,ITM0064,WH002,ADJUSTMENT,-49,2024-11-24,USER002,ADJ-1233,Lost
MV01256,ITM0030,WH001,OUT,-223,2024-11-24,USER005,REF-1256,
MV01380,ITM0069,WH004,OUT,-14,2024-11-24,USER008,REF-1380,
MV01392,ITM0085,WH003,IN,57,2024-11-24,USER006,REF-1392,
MV01654,ITM0015,WH003,OUT,-11,2024-11-24,USER003,REF-1654,
MV02479,ITM0062,WH003,OUT,-91,2024-11-24,USER007,REF-2479,
MV00061,ITM0074,WH002,IN,87,2024-11-25,USER006,REF-61,
MV00303,ITM0035,WH004,ADJUSTMENT,-40,2024-11-25,USER007,ADJ-303,Damage
MV00908,ITM0089,WH004,OUT,-86,2024-11-25,USER003,REF-908,
MV00965,ITM0096,WH004,OUT,-10,2024-11-25,USER002,REF-965,
MV01259,ITM0019,WH005,ADJUSTMENT,-14,2024-11-25,USER007,ADJ-1259,Found
MV01455,ITM0062,WH003,IN,89,2024-11-25,USER004,REF-1455,
MV01998,ITM0071,WH004,IN,16,2024-11-25,USER005,REF-1998,
MV02022,ITM0048,WH005,OUT,-64,2024-11-25,USER005,REF-2022,
MV02152,ITM0024,WH002,OUT,-86,2024-11-25,USER002,REF-2152,
MV02185,ITM0088,WH004,OUT,-15,2024-11-25,USER001,REF-2185,
MV02491,ITM0073,WH004,IN,86,2024-11-25,USER006,REF-2491,
MV02651,ITM0026,WH002,OUT,-48,2024-11-25,USER006,REF-2651,
MV02770,ITM0027,WH004,OUT,-74,2024-11-25,USER005,REF-2770,
MV00053,ITM0003,WH002,OUT,-60,2024-11-26,USER007,REF-53,
MV01109,ITM0035,WH003,OUT,-35,2024-11-26,USER003,REF-1109,
MV01362,ITM0069,WH005,OUT,-36,2024-11-26,USER003,REF-1362,
MV02450,ITM0006,WH001,ADJUSTMENT,-95,2024-11-26,USER007,ADJ-2450,Lost
MV02559,ITM0001,WH004,IN,44,2024-11-26,USER005,REF-2559,
MV02333,ITM0099,WH002,ADJUSTMENT,-76,2024-11-27,USER001,ADJ-2333,Found
MV02465,ITM0093,WH004,IN,19,2024-11-27,USER001,REF-2465,
MV02830,ITM0090,WH005,IN,37,2024-11-27,USER001,REF-2830,
MV02999,ITM0043,WH005,IN,1,2024-11-27,USER007,REF-2999,
MV00254,ITM0084,WH005,OUT,-55,2024-11-28,USER007,REF-254,
MV00437,ITM0071,WH005,IN,39,2024-11-28,USER005,REF-437,
MV00675,ITM0046,WH002,IN,40,2024-11-28,USER004,REF-675,
MV00751,ITM0083,WH004,OUT,-54,2024-11-28,USER008,REF-751,
MV00955,ITM0050,WH001,ADJUSTMENT,-73,2024-11-28,USER002,ADJ-955,Expired
MV00969,ITM0063,WH003,IN,2,2024-11-28,USER007,REF-969,
MV01000,ITM0093,WH005,OUT,-58,2024-11-28,USER001,REF-1000,
MV01524,ITM0011,WH001,IN,12,2024-11-28,USER003,REF-1524,
MV01713,ITM0020,WH003,OUT,-95,2024-11-28,USER006,REF-1713,
MV01862,ITM0093,WH003,OUT,-77,2024-11-28,USER005,REF-1862,
MV02030,ITM0097,WH005,OUT,-23,2024-11-28,USER006,REF-2030,
MV02139,ITM0079,WH004,ADJUSTMENT,-30,2024-11-28,USER005,ADJ-2139,Found
MV02175,ITM0027,WH005,IN,48,2024-11-28,USER005,REF-2175,
MV02250,ITM0045,WH005,OUT,-43,2024-11-28,USER001,REF-2250,
MV02323,ITM0098,WH001,OUT,-534,2024-11-28,USER008,REF-2323,
MV00120,ITM0060,WH002,OUT,-27,2024-11-29,USER002,REF-120,
MV00526,ITM0035,WH005,IN,69,2024-11-29,USER007,REF-526,
MV00689,ITM0029,WH002,IN,4,2024-11-29,USER004,REF-689,
MV01371,ITM0047,WH001,IN,34,2024-11-29,USER002,REF-1371,
MV01479,ITM0074,WH002,IN,70,2024-11-29,USER003,REF-1479,
MV02403,ITM0031,WH002,OUT,-256,2024-11-29,USER004,REF-2403,
MV00555,ITM0021,WH005,IN,465,2024-11-30,USER005,REF-555,
MV01924,ITM0067,WH001,OUT,-84,2024-11-30,USER008,REF-1924,
MV02517,ITM0039,WH001,IN,9,2024-11-30,USER008,REF-2517,
MV02604,ITM0021,WH005,ADJUSTMENT,-1,2024-11-30,USER004,ADJ-2604,Expired
MV00005,ITM0018,WH005,IN,54,2024-12-01,USER003,REF-5,
MV00011,ITM0017,WH001,OUT,-57,2024-12-01,USER001,REF-11,
MV00745,ITM0017,WH004,IN,61,2024-12-01,USER003,REF-745,
MV00907,ITM0010,WH001,IN,71,2024-12-01,USER001,REF-907,
MV00998,ITM0048,WH005,OUT,-50,2024-12-01,USER004,REF-998,
MV01111,ITM0025,WH004,IN,34,2024-12-01,USER004,REF-1111,
MV01411,ITM0052,WH004,OUT,-31,2024-12-01,USER005,REF-1411,
MV01613,ITM0094,WH005,OUT,-3,2024-12-01,USER002,REF-1613,
MV02537,ITM0076,WH004,OUT,-41,2024-12-01,USER001,REF-2537,
MV00276,ITM0098,WH002,IN,8,2024-12-02,USER004,REF-276,
MV00835,ITM0009,WH001,OUT,-82,2024-12-02,USER008,REF-835,
MV01213,ITM0081,WH004,OUT,-62,2024-12-02,USER003,REF-1213,
MV01405,ITM0079,WH002,OUT,-96,2024-12-02,USER005,REF-1405,
MV01478,ITM0012,WH005,ADJUSTMENT,-2,2024-12-02,USER007,ADJ-1478,Lost
MV01903,ITM0100,WH001,ADJUSTMENT,-94,2024-12-02,USER006,ADJ-1903,Expired
MV02331,ITM0099,WH004,IN,97,2024-12-02,USER008,REF-2331,
MV02540,ITM0078,WH002,IN,76,2024-12-02,USER007,REF-2540,
MV02684,ITM0054,WH004,IN,66,2024-12-02,USER001,REF-2684,
MV02811,ITM0075,WH005,ADJUSTMENT,-26,2024-12-02,USER004,ADJ-2811,Recount
MV00024,ITM0054,WH005,IN,73,2024-12-03,USER003,REF-24,
MV00228,ITM0056,WH004,ADJUSTMENT,-72,2024-12-03,USER001,ADJ-228,Expired
MV01223,ITM0034,WH001,ADJUSTMENT,-94,2024-12-03,USER002,ADJ-1223,Damage
MV01305,ITM0053,WH001,ADJUSTMENT,-86,2024-12-03,USER006,ADJ-1305,Damage
MV01470,ITM0084,WH005,IN,10,2024-12-03,USER006,REF-1470,
MV01529,ITM0098,WH004,OUT,-46,2024-12-03,USER005,REF-1529,
MV01645,ITM0009,WH001,ADJUSTMENT,-28,2024-12-03,USER001,ADJ-1645,Found
MV02428,ITM0014,WH004,IN,43,2024-12-03,USER003,REF-2428,
MV02457,ITM0014,WH004,OUT,-30,2024-12-03,USER003,REF-2457,
MV02667,ITM0058,WH004,IN,16,2024-12-03,USER001,REF-2667,
MV00296,ITM0060,WH005,ADJUSTMENT,-17,2024-12-04,USER007,ADJ-296,Found
MV00997,ITM0034,WH001,ADJUSTMENT,-56,2024-12-04,USER006,ADJ-997,Lost
MV02407,ITM0089,WH004,OUT,-33,2024-12-04,USER002,REF-2407,
MV02512,ITM0088,WH005,OUT,-25,2024-12-04,USER002,REF-2512,
MV02822,ITM0038,WH004,ADJUSTMENT,-49,2024-12-04,USER001,ADJ-2822,Damage
MV00168,ITM0034,WH001,ADJUSTMENT,-48,2024-12-05,USER003,ADJ-168,Lost
MV00557,ITM0005,WH003,IN,22,2024-12-05,USER003,REF-557,
MV00679,ITM0054,WH003,ADJUSTMENT,-21,2024-12-05,USER006,ADJ-679,Expired
MV01631,ITM0070,WH003,OUT,-97,2024-12-05,USER002,REF-1631,
MV01978,ITM0018,WH003,OUT,-89,2024-12-05,USER003,REF-1978,
MV02190,ITM0006,WH005,IN,43,2024-12-05,USER006,REF-2190,
MV02577,ITM0015,WH002,IN,56,2024-12-05,USER006,REF-2577,
MV02641,ITM0092,WH003,ADJUSTMENT,-85,2024-12-05,USER008,ADJ-2641,Expired
MV00070,ITM0035,WH004,IN,7,2024-12-06,USER006,REF-70,
MV00831,ITM0002,WH001,OUT,-17,2024-12-06,USER005,REF-831,
MV02429,ITM0073,WH001,OUT,-62,2024-12-06,USER007,REF-2429,
MV00076,ITM0054,WH004,ADJUSTMENT,-4,2024-12-07,USER002,ADJ-76,Recount
MV01359,ITM0046,WH004,IN,59,2024-12-07,USER008,REF-1359,
MV01465,ITM0065,WH005,ADJUSTMENT,-46,2024-12-07,USER001,ADJ-1465,Recount
MV01716,ITM0100,WH005,IN,25,2024-12-07,USER007,REF-1716,
MV01922,ITM0030,WH005,ADJUSTMENT,-43,2024-12-07,USER004,ADJ-1922,Found
MV01984,ITM0069,WH001,IN,31,2024-12-07,USER008,REF-1984,
MV01991,ITM0015,WH001,IN,44,2024-12-07,USER001,REF-1991,
MV02467,ITM0048,WH004,IN,78,2024-12-07,USER005,REF-2467,
MV02680,ITM0031,WH003,IN,5,2024-12-07,USER002,REF-2680,
MV00398,ITM0026,WH004,ADJUSTMENT,-81,2024-12-08,USER002,ADJ-398,Damage
MV01268,ITM0044,WH002,OUT,-21,2024-12-08,USER001,REF-1268,
MV01609,ITM0099,WH002,IN,29,2024-12-08,USER004,REF-1609,
MV01856,ITM0093,WH004,ADJUSTMENT,-44,2024-12-08,USER004,ADJ-1856,Lost
MV02346,ITM0022,WH003,ADJUSTMENT,-502,2024-12-08,USER004,ADJ-2346,Recount
MV02518,ITM0001,WH003,ADJUSTMENT,-90,2024-12-08,USER004,ADJ-2518,Lost
MV02834,ITM0019,WH005,IN,78,2024-12-08,USER003,REF-2834,
MV00300,ITM0055,WH001,ADJUSTMENT,-55,2024-12-09,USER007,ADJ-300,Found
MV00336,ITM0058,WH002,IN,11,2024-12-09,USER007,REF-336,
MV00893,ITM0080,WH002,ADJUSTMENT,-68,2024-12-09,USER001,ADJ-893,Lost
MV01663,ITM0095,WH004,IN,99,2024-12-09,USER005,REF-1663,
MV01344,ITM0072,WH005,OUT,-44,2024-12-10,USER004,REF-1344,
MV02383,ITM0011,WH001,ADJUSTMENT,-57,2024-12-10,USER005,ADJ-2383,Damage
MV02649,ITM0009,WH001,IN,83,2024-12-10,USER006,REF-2649,
MV02658,ITM0071,WH001,OUT,-57,2024-12-10,USER008,REF-2658,
MV02974,ITM0037,WH003,OUT,-82,2024-12-10,USER002,REF-2974,
MV00775,ITM0048,WH005,OUT,-89,2024-12-11,USER003,REF-775,
MV00786,ITM0096,WH005,IN,3,2024-12-11,USER003,REF-786,
MV02627,ITM0037,WH005,IN,45,2024-12-11,USER008,REF-2627,
MV02984,ITM0035,WH004,IN,96,2024-12-11,USER004,REF-2984,
MV00132,ITM0063,WH005,ADJUSTMENT,-83,2024-12-12,USER001,ADJ-132,Damage
MV00161,ITM0002,WH003,IN,43,2024-12-12,USER008,REF-161,
MV00268,ITM0069,WH004,IN,14,2024-12-12,USER005,REF-268,
MV00472,ITM0020,WH001,IN,47,2024-12-12,USER008,REF-472,
MV01033,ITM0030,WH001,IN,57,2024-12-12,USER001,REF-1033,
MV01453,ITM0060,WH005,ADJUSTMENT,-25,2024-12-12,USER008,ADJ-1453,Recount
MV01630,ITM0066,WH002,OUT,-26,2024-12-12,USER007,REF-1630,
MV01980,ITM0085,WH001,ADJUSTMENT,-9,2024-12-12,USER005,ADJ-1980,Recount
MV00938,ITM0045,WH001,ADJUSTMENT,-46,2024-12-13,USER007,ADJ-938,Recount
MV01681,ITM0045,WH005,ADJUSTMENT,-91,2024-12-13,USER008,ADJ-1681,Damage
MV01914,ITM0080,WH004,OUT,-22,2024-12-13,USER006,REF-1914,
MV02848,ITM0010,WH002,OUT,-74,2024-12-13,USER007,REF-2848,
MV00887,ITM0044,WH002,OUT,-39,2024-12-14,USER002,REF-887,
MV01546,ITM0084,WH005,OUT,-96,2024-12-14,USER006,REF-1546,
MV01697,ITM0035,WH002,IN,41,2024-12-14,USER002,REF-1697,
MV01699,ITM0021,WH001,ADJUSTMENT,-46,2024-12-14,USER007,ADJ-1699,Lost
MV01836,ITM0033,WH001,ADJUSTMENT,-63,2024-12-14,USER007,ADJ-1836,Damage
MV02019,ITM0025,WH005,ADJUSTMENT,-31,2024-12-14,USER002,ADJ-2019,Damage
MV02455,ITM0019,WH002,IN,9,2024-12-14,USER008,REF-2455,
MV02931,ITM0090,WH005,IN,85,2024-12-14,USER008,REF-2931,
MV02951,ITM0084,WH001,OUT,-360,2024-12-14,USER005,REF-2951,
MV00386,ITM0096,WH003,ADJUSTMENT,-69,2024-12-15,USER003,ADJ-386,Damage
MV00654,ITM0070,WH004,IN,19,2024-12-15,USER005,REF-654,
MV00996,ITM0043,WH002,OUT,-40,2024-12-15,USER003,REF-996,
MV01246,ITM0053,WH004,IN,54,2024-12-15,USER005,REF-1246,
MV01577,ITM0055,WH002,IN,78,2024-12-15,USER002,REF-1577,
MV02087,ITM0070,WH002,IN,91,2024-12-15,USER006,REF-2087,
MV02648,ITM0077,WH002,OUT,-66,2024-12-15,USER003,REF-2648,
MV00438,ITM0067,WH005,ADJUSTMENT,-52,2024-12-16,USER008,ADJ-438,Recount
MV00456,ITM0028,WH004,OUT,-41,2024-12-16,USER008,REF-456,
MV00458,ITM0050,WH002,OUT,-34,2024-12-16,USER006,REF-458,
MV00659,ITM0056,WH003,ADJUSTMENT,-52,2024-12-16,USER007,ADJ-659,Lost
MV01132,ITM0030,WH001,OUT,-97,2024-12-16,USER002,REF-1132,
MV01749,ITM0024,WH002,ADJUSTMENT,-80,2024-12-16,USER006,ADJ-1749,Damage
MV01940,ITM0027,WH003,OUT,-84,2024-12-16,USER004,REF-1940,
MV02348,ITM0073,WH002,ADJUSTMENT,-45,2024-12-16,USER002,ADJ-2348,Lost
MV02417,ITM0047,WH001,OUT,-597,2024-12-16,USER008,REF-2417,
MV02592,ITM0037,WH001,OUT,-417,2024-12-16,USER006,REF-2592,
MV02662,ITM0073,WH005,ADJUSTMENT,-15,2024-12-16,USER007,ADJ-2662,Damage
MV02742,ITM0078,WH002,ADJUSTMENT,-31,2024-12-16,USER001,ADJ-2742,Expired
MV02966,ITM0052,WH004,OUT,-43,2024-12-16,USER002,REF-2966,
MV00123,ITM0096,WH003,ADJUSTMENT,-74,2024-12-17,USER008,ADJ-123,Damage
MV00405,ITM0040,WH005,ADJUSTMENT,-91,2024-12-17,USER001,ADJ-405,Recount
MV00790,ITM0030,WH005,IN,86,2024-12-17,USER001,REF-790,
MV00821,ITM0024,WH003,OUT,-86,2024-12-17,USER001,REF-821,
MV01014,ITM0089,WH005,ADJUSTMENT,-18,2024-12-17,USER006,ADJ-1014,Expired
MV01118,ITM0001,WH004,OUT,-72,2024-12-17,USER005,REF-1118,
MV01612,ITM0085,WH005,IN,79,2024-12-17,USER004,REF-1612,
MV02040,ITM0095,WH004,ADJUSTMENT,-85,2024-12-17,USER007,ADJ-2040,Expired
MV02687,ITM0027,WH001,OUT,-72,2024-12-17,USER003,REF-2687,
MV00322,ITM0062,WH005,IN,88,2024-12-18,USER008,REF-322,
MV00474,ITM0009,WH001,IN,94,2024-12-18,USER007,REF-474,
MV00550,ITM0009,WH005,OUT,-100,2024-12-18,USER008,REF-550,
MV00656,ITM0077,WH004,IN,43,2024-12-18,USER007,REF-656,
MV01200,ITM0015,WH002,IN,76,2024-12-18,USER005,REF-1200,
MV01267,ITM0085,WH003,OUT,-93,2024-12-18,USER002,REF-1267,
MV01758,ITM0056,WH003,IN,44,2024-12-18,USER006,REF-1758,
MV01906,ITM0042,WH005,OUT,-41,2024-12-18,USER004,REF-1906,
MV01917,ITM0023,WH001,IN,38,2024-12-18,USER006,REF-1917,
